Time,Q
06/09/2013 00:00:00,16.1270
07/09/2013 00:00:00,15.7442
08/09/2013 00:00:00,18.9989
09/09/2013 00:00:00,9.7081
10/09/2013 00:00:00,2.2003
11/09/2013 00:00:00,13.4312
12/09/2013 00:00:00,19.5493
13/09/2013 00:00:00,17.8755
14/09/2013 00:00:00,14.7266
15/09/2013 00:00:00,20.7115
16/09/2013 00:00:00,10.4897
17/09/2013 00:00:00,9.4012
18/09/2013 00:00:00,1.7608
19/09/2013 00:00:00,4.5488
20/09/2013 00:00:00,9.2284
21/09/2013 00:00:00,17.1366
22/09/2013 00:00:00,16.6776
23/09/2013 00:00:00,18.1322
24/09/2013 00:00:00,15.1015
25/09/2013 00:00:00,11.3545
26/09/2013 00:00:00,-10.6041
27/09/2013 00:00:00,4.7275
28/09/2013 00:00:00,0.0000
29/09/2013 00:00:00,0.0000
30/09/2013 00:00:00,27.1312
01/10/2013 00:00:00,-21.4449
02/10/2013 00:00:00,0.0000
03/10/2013 00:00:00,20.1333
04/10/2013 00:00:00,97.8445
05/10/2013 00:00:00,104.7330
06/10/2013 00:00:00,131.7993
07/10/2013 00:00:00,96.1749
08/10/2013 00:00:00,114.3950
09/10/2013 00:00:00,104.2148
10/10/2013 00:00:00,23.2028
11/10/2013 00:00:00,75.3364
12/10/2013 00:00:00,70.0318
13/10/2013 00:00:00,-2.6219
14/10/2013 00:00:00,0.0000
15/10/2013 00:00:00,16.4724
16/10/2013 00:00:00,19.9315
17/10/2013 00:00:00,-16.3662
18/10/2013 00:00:00,0.0000
19/10/2013 00:00:00,0.0000
20/10/2013 00:00:00,0.0000
21/10/2013 00:00:00,0.0000
22/10/2013 00:00:00,0.0000
23/10/2013 00:00:00,0.0000
24/10/2013 00:00:00,0.0000
25/10/2013 00:00:00,0.0000
26/10/2013 00:00:00,0.0000
27/10/2013 00:00:00,0.0000
28/10/2013 00:00:00,0.0000
29/10/2013 00:00:00,0.0000
30/10/2013 00:00:00,0.0000
31/10/2013 00:00:00,0.0000
01/11/2013 00:00:00,21.9965
02/11/2013 00:00:00,10.3547
03/11/2013 00:00:00,0.0707
04/11/2013 00:00:00,11.9247
05/11/2013 00:00:00,23.1897
06/11/2013 00:00:00,21.0114
07/11/2013 00:00:00,15.0518
08/11/2013 00:00:00,6.9799
09/11/2013 00:00:00,10.5318
10/11/2013 00:00:00,20.9134
11/11/2013 00:00:00,21.3536
12/11/2013 00:00:00,21.8017
13/11/2013 00:00:00,25.9266
14/11/2013 00:00:00,30.1239
15/11/2013 00:00:00,30.9650
16/11/2013 00:00:00,30.0678
17/11/2013 00:00:00,29.6331
18/11/2013 00:00:00,29.3845
19/11/2013 00:00:00,12.3653
20/11/2013 00:00:00,16.8926
21/11/2013 00:00:00,36.0648
22/11/2013 00:00:00,35.9034
23/11/2013 00:00:00,34.8802
24/11/2013 00:00:00,40.2049
25/11/2013 00:00:00,43.9090
26/11/2013 00:00:00,41.9466
27/11/2013 00:00:00,32.1096
28/11/2013 00:00:00,19.8060
29/11/2013 00:00:00,18.9697
30/11/2013 00:00:00,22.5715
01/12/2013 00:00:00,22.1324
02/12/2013 00:00:00,18.1192
03/12/2013 00:00:00,17.2956
04/12/2013 00:00:00,0.0000
05/12/2013 00:00:00,0.0000
06/12/2013 00:00:00,0.0000
07/12/2013 00:00:00,0.0000
08/12/2013 00:00:00,0.0000
09/12/2013 00:00:00,0.0000
10/12/2013 00:00:00,0.0000
11/12/2013 00:00:00,0.0000
12/12/2013 00:00:00,0.0000
13/12/2013 00:00:00,0.0000
14/12/2013 00:00:00,0.0000
15/12/2013 00:00:00,0.0000
16/12/2013 00:00:00,0.0000
17/12/2013 00:00:00,0.0000
18/12/2013 00:00:00,0.0000
19/12/2013 00:00:00,0.0000
20/12/2013 00:00:00,0.0000
21/12/2013 00:00:00,0.0000
22/12/2013 00:00:00,0.0000
23/12/2013 00:00:00,0.0000
24/12/2013 00:00:00,0.0000
25/12/2013 00:00:00,0.0000
26/12/2013 00:00:00,0.0000
27/12/2013 00:00:00,0.0000
28/12/2013 00:00:00,0.0000
29/12/2013 00:00:00,0.0000
30/12/2013 00:00:00,0.0000
31/12/2013 00:00:00,0.0000
01/01/2014 00:00:00,0.0000
02/01/2014 00:00:00,0.0000
03/01/2014 00:00:00,0.0000
04/01/2014 00:00:00,0.0000
05/01/2014 00:00:00,0.0000
06/01/2014 00:00:00,0.0000
07/01/2014 00:00:00,0.0000
08/01/2014 00:00:00,0.0000
09/01/2014 00:00:00,0.0000
10/01/2014 00:00:00,0.0000
11/01/2014 00:00:00,0.0000
12/01/2014 00:00:00,0.0000
13/01/2014 00:00:00,0.0000
14/01/2014 00:00:00,0.0000
15/01/2014 00:00:00,0.0000
16/01/2014 00:00:00,0.0000
17/01/2014 00:00:00,0.0000
18/01/2014 00:00:00,0.0000
19/01/2014 00:00:00,0.0000
20/01/2014 00:00:00,0.0000
21/01/2014 00:00:00,0.0000
22/01/2014 00:00:00,0.0000
23/01/2014 00:00:00,0.0000
24/01/2014 00:00:00,0.0000
25/01/2014 00:00:00,0.0000
26/01/2014 00:00:00,0.0000
27/01/2014 00:00:00,0.0000
28/01/2014 00:00:00,0.0000
29/01/2014 00:00:00,0.0000
30/01/2014 00:00:00,0.0000
31/01/2014 00:00:00,0.0000
01/02/2014 00:00:00,0.0000
02/02/2014 00:00:00,0.0000
03/02/2014 00:00:00,0.0000
04/02/2014 00:00:00,0.0000
05/02/2014 00:00:00,0.0000
06/02/2014 00:00:00,0.0000
07/02/2014 00:00:00,0.0000
08/02/2014 00:00:00,0.0000
09/02/2014 00:00:00,0.0000
10/02/2014 00:00:00,0.0000
11/02/2014 00:00:00,0.0000
12/02/2014 00:00:00,0.0000
13/02/2014 00:00:00,0.0000
14/02/2014 00:00:00,0.0000
15/02/2014 00:00:00,0.0000
16/02/2014 00:00:00,0.0000
17/02/2014 00:00:00,0.0000
18/02/2014 00:00:00,0.0000
19/02/2014 00:00:00,0.0000
20/02/2014 00:00:00,0.0000
21/02/2014 00:00:00,0.0000
22/02/2014 00:00:00,0.0000
23/02/2014 00:00:00,0.0000
24/02/2014 00:00:00,0.0000
25/02/2014 00:00:00,0.0000
26/02/2014 00:00:00,0.0000
27/02/2014 00:00:00,0.0000
28/02/2014 00:00:00,0.0000
01/03/2014 00:00:00,0.0000
02/03/2014 00:00:00,0.0000
03/03/2014 00:00:00,0.0000
04/03/2014 00:00:00,0.0000
05/03/2014 00:00:00,0.0000
06/03/2014 00:00:00,0.0000
07/03/2014 00:00:00,0.0000
08/03/2014 00:00:00,0.0000
09/03/2014 00:00:00,0.0000
10/03/2014 00:00:00,0.0000
11/03/2014 00:00:00,0.0000
12/03/2014 00:00:00,0.0000
13/03/2014 00:00:00,0.0000
14/03/2014 00:00:00,0.0000
15/03/2014 00:00:00,0.0000
16/03/2014 00:00:00,0.0000
17/03/2014 00:00:00,0.0000
18/03/2014 00:00:00,0.0000
19/03/2014 00:00:00,0.0000
20/03/2014 00:00:00,0.0000
21/03/2014 00:00:00,0.0000
22/03/2014 00:00:00,0.0000
23/03/2014 00:00:00,0.0000
24/03/2014 00:00:00,0.0000
25/03/2014 00:00:00,0.0000
26/03/2014 00:00:00,0.0000
27/03/2014 00:00:00,0.0000
28/03/2014 00:00:00,0.0000
29/03/2014 00:00:00,0.0000
30/03/2014 00:00:00,0.0000
31/03/2014 00:00:00,0.0000
01/04/2014 00:00:00,0.0000
02/04/2014 00:00:00,0.0000
03/04/2014 00:00:00,0.0000
04/04/2014 00:00:00,0.0000
05/04/2014 00:00:00,0.0000
06/04/2014 00:00:00,0.0000
07/04/2014 00:00:00,0.0000
08/04/2014 00:00:00,0.0000
09/04/2014 00:00:00,0.0000
10/04/2014 00:00:00,0.0000
11/04/2014 00:00:00,0.0000
12/04/2014 00:00:00,0.0000
13/04/2014 00:00:00,0.0000
14/04/2014 00:00:00,0.0000
15/04/2014 00:00:00,0.0000
16/04/2014 00:00:00,0.0000
17/04/2014 00:00:00,0.0000
18/04/2014 00:00:00,0.0000
19/04/2014 00:00:00,0.0000
20/04/2014 00:00:00,0.0000
21/04/2014 00:00:00,0.0000
22/04/2014 00:00:00,0.0000
23/04/2014 00:00:00,0.0000
24/04/2014 00:00:00,0.0000
25/04/2014 00:00:00,0.0000
26/04/2014 00:00:00,0.0000
27/04/2014 00:00:00,0.0000
28/04/2014 00:00:00,0.0000
29/04/2014 00:00:00,0.0000
30/04/2014 00:00:00,0.0000
01/05/2014 00:00:00,0.0000
02/05/2014 00:00:00,0.0000
03/05/2014 00:00:00,0.0000
04/05/2014 00:00:00,0.0000
05/05/2014 00:00:00,0.0000
06/05/2014 00:00:00,0.0000
07/05/2014 00:00:00,0.0000
08/05/2014 00:00:00,0.0000
09/05/2014 00:00:00,0.0000
10/05/2014 00:00:00,0.0000
11/05/2014 00:00:00,0.0000
12/05/2014 00:00:00,0.0000
13/05/2014 00:00:00,0.0000
14/05/2014 00:00:00,0.0000
15/05/2014 00:00:00,0.0000
16/05/2014 00:00:00,0.0000
17/05/2014 00:00:00,0.0000
18/05/2014 00:00:00,0.0000
19/05/2014 00:00:00,0.0000
20/05/2014 00:00:00,0.0000
21/05/2014 00:00:00,0.0000
22/05/2014 00:00:00,0.0000
23/05/2014 00:00:00,0.0000
24/05/2014 00:00:00,0.0000
25/05/2014 00:00:00,0.0000
26/05/2014 00:00:00,0.0000
27/05/2014 00:00:00,0.0000
28/05/2014 00:00:00,0.0000
29/05/2014 00:00:00,0.0000
30/05/2014 00:00:00,0.0000
31/05/2014 00:00:00,0.0000
01/06/2014 00:00:00,0.0000
02/06/2014 00:00:00,0.0000
03/06/2014 00:00:00,0.0000
04/06/2014 00:00:00,0.0000
05/06/2014 00:00:00,0.0000
06/06/2014 00:00:00,0.0000
07/06/2014 00:00:00,0.0000
08/06/2014 00:00:00,0.0000
09/06/2014 00:00:00,0.0000
10/06/2014 00:00:00,0.0000
11/06/2014 00:00:00,0.0000
12/06/2014 00:00:00,0.0000
13/06/2014 00:00:00,0.0000
14/06/2014 00:00:00,0.0000
15/06/2014 00:00:00,0.0000
16/06/2014 00:00:00,0.0000
17/06/2014 00:00:00,0.0000
18/06/2014 00:00:00,0.0000
19/06/2014 00:00:00,0.0000
20/06/2014 00:00:00,0.0000
21/06/2014 00:00:00,0.0000
22/06/2014 00:00:00,0.0000
23/06/2014 00:00:00,0.0000
24/06/2014 00:00:00,0.0000
25/06/2014 00:00:00,0.0000
26/06/2014 00:00:00,0.0000
27/06/2014 00:00:00,0.0000
28/06/2014 00:00:00,0.0000
29/06/2014 00:00:00,0.0000
30/06/2014 00:00:00,0.0000
01/07/2014 00:00:00,0.0000
02/07/2014 00:00:00,0.0000
03/07/2014 00:00:00,0.0000
04/07/2014 00:00:00,0.0000
05/07/2014 00:00:00,0.0000
06/07/2014 00:00:00,0.0000
07/07/2014 00:00:00,0.0000
08/07/2014 00:00:00,0.0000
09/07/2014 00:00:00,0.0000
10/07/2014 00:00:00,0.0000
11/07/2014 00:00:00,0.0000
12/07/2014 00:00:00,0.0000
13/07/2014 00:00:00,0.0000
14/07/2014 00:00:00,0.0000
15/07/2014 00:00:00,0.0000
16/07/2014 00:00:00,0.0000
17/07/2014 00:00:00,0.0000
18/07/2014 00:00:00,0.0000
19/07/2014 00:00:00,0.0000
20/07/2014 00:00:00,0.0000
21/07/2014 00:00:00,0.0000
22/07/2014 00:00:00,0.0000
23/07/2014 00:00:00,0.0000
24/07/2014 00:00:00,0.0000
25/07/2014 00:00:00,0.0000
26/07/2014 00:00:00,0.0000
27/07/2014 00:00:00,0.0000
28/07/2014 00:00:00,0.0000
29/07/2014 00:00:00,0.0000
30/07/2014 00:00:00,0.0000
31/07/2014 00:00:00,0.0000
01/08/2014 00:00:00,0.0000
02/08/2014 00:00:00,0.0000
03/08/2014 00:00:00,0.0000
04/08/2014 00:00:00,0.0000
05/08/2014 00:00:00,0.0000
06/08/2014 00:00:00,0.0000
07/08/2014 00:00:00,0.0000
08/08/2014 00:00:00,20.7887
09/08/2014 00:00:00,51.1081
10/08/2014 00:00:00,42.7758
11/08/2014 00:00:00,29.0049
12/08/2014 00:00:00,0.0000
13/08/2014 00:00:00,0.0000
14/08/2014 00:00:00,0.0000
15/08/2014 00:00:00,11.7845
16/08/2014 00:00:00,19.0985
17/08/2014 00:00:00,18.0122
18/08/2014 00:00:00,17.4887
19/08/2014 00:00:00,16.7226
20/08/2014 00:00:00,7.1166
21/08/2014 00:00:00,0.0000
22/08/2014 00:00:00,12.2427
23/08/2014 00:00:00,17.0422
24/08/2014 00:00:00,6.9648
25/08/2014 00:00:00,0.0000
26/08/2014 00:00:00,0.0000
27/08/2014 00:00:00,0.0000
28/08/2014 00:00:00,0.0000
29/08/2014 00:00:00,0.0000
30/08/2014 00:00:00,0.0000
31/08/2014 00:00:00,0.0000
01/09/2014 00:00:00,0.0000
02/09/2014 00:00:00,0.0000
03/09/2014 00:00:00,0.0000
04/09/2014 00:00:00,0.0000
05/09/2014 00:00:00,0.0000
06/09/2014 00:00:00,0.0000
07/09/2014 00:00:00,0.0000
08/09/2014 00:00:00,0.0000
09/09/2014 00:00:00,0.0000
10/09/2014 00:00:00,0.0000
11/09/2014 00:00:00,0.0000
12/09/2014 00:00:00,0.0000
13/09/2014 00:00:00,0.0000
14/09/2014 00:00:00,0.0000
15/09/2014 00:00:00,0.0000
16/09/2014 00:00:00,0.0000
17/09/2014 00:00:00,0.0000
18/09/2014 00:00:00,0.0000
19/09/2014 00:00:00,0.0000
20/09/2014 00:00:00,0.0000
21/09/2014 00:00:00,0.0000
22/09/2014 00:00:00,0.0000
23/09/2014 00:00:00,0.0000
24/09/2014 00:00:00,0.0000
25/09/2014 00:00:00,0.0000
26/09/2014 00:00:00,0.0000
27/09/2014 00:00:00,0.0000
28/09/2014 00:00:00,0.0000
29/09/2014 00:00:00,0.0000
30/09/2014 00:00:00,0.0000
01/10/2014 00:00:00,0.0000
02/10/2014 00:00:00,0.0000
03/10/2014 00:00:00,0.0000
04/10/2014 00:00:00,0.0000
05/10/2014 00:00:00,0.0000
06/10/2014 00:00:00,0.0000
07/10/2014 00:00:00,0.0000
08/10/2014 00:00:00,0.0000
09/10/2014 00:00:00,0.0000
10/10/2014 00:00:00,0.0000
11/10/2014 00:00:00,0.0000
12/10/2014 00:00:00,0.0000
13/10/2014 00:00:00,0.0000
14/10/2014 00:00:00,0.0000
15/10/2014 00:00:00,0.0000
16/10/2014 00:00:00,0.0000
17/10/2014 00:00:00,0.0000
18/10/2014 00:00:00,0.0000
19/10/2014 00:00:00,0.0000
20/10/2014 00:00:00,0.0000
21/10/2014 00:00:00,0.0000
22/10/2014 00:00:00,0.0000
23/10/2014 00:00:00,0.0000
24/10/2014 00:00:00,0.0000
25/10/2014 00:00:00,0.0000
26/10/2014 00:00:00,0.0000
27/10/2014 00:00:00,0.0000
28/10/2014 00:00:00,0.0000
29/10/2014 00:00:00,0.0000
30/10/2014 00:00:00,0.0000
31/10/2014 00:00:00,0.0000
01/11/2014 00:00:00,0.0000
02/11/2014 00:00:00,0.0000
03/11/2014 00:00:00,0.0000
04/11/2014 00:00:00,0.0000
05/11/2014 00:00:00,0.0000
06/11/2014 00:00:00,0.0000
07/11/2014 00:00:00,0.0000
08/11/2014 00:00:00,0.0000
09/11/2014 00:00:00,0.0000
10/11/2014 00:00:00,0.0000
11/11/2014 00:00:00,0.0000
12/11/2014 00:00:00,0.0000
13/11/2014 00:00:00,0.0000
14/11/2014 00:00:00,0.0000
15/11/2014 00:00:00,0.0000
16/11/2014 00:00:00,0.0000
17/11/2014 00:00:00,0.0000
18/11/2014 00:00:00,0.0000
19/11/2014 00:00:00,0.0000
20/11/2014 00:00:00,0.0000
21/11/2014 00:00:00,0.0000
22/11/2014 00:00:00,0.0000
23/11/2014 00:00:00,0.0000
24/11/2014 00:00:00,0.0000
25/11/2014 00:00:00,0.0000
26/11/2014 00:00:00,0.0000
27/11/2014 00:00:00,0.0000
28/11/2014 00:00:00,0.0000
29/11/2014 00:00:00,0.0000
30/11/2014 00:00:00,0.0000
01/12/2014 00:00:00,0.0000
02/12/2014 00:00:00,0.0000
03/12/2014 00:00:00,0.0000
04/12/2014 00:00:00,0.0000
05/12/2014 00:00:00,0.0000
06/12/2014 00:00:00,0.0000
07/12/2014 00:00:00,0.0000
08/12/2014 00:00:00,0.0000
09/12/2014 00:00:00,0.0000
10/12/2014 00:00:00,0.0000
11/12/2014 00:00:00,0.0000
12/12/2014 00:00:00,0.0000
13/12/2014 00:00:00,0.0000
14/12/2014 00:00:00,0.0000
15/12/2014 00:00:00,0.0000
16/12/2014 00:00:00,0.0000
17/12/2014 00:00:00,0.0000
18/12/2014 00:00:00,0.0000
19/12/2014 00:00:00,0.0000
20/12/2014 00:00:00,0.0000
21/12/2014 00:00:00,0.0000
22/12/2014 00:00:00,0.0000
23/12/2014 00:00:00,0.0000
24/12/2014 00:00:00,0.0000
25/12/2014 00:00:00,0.0000
26/12/2014 00:00:00,0.0000
27/12/2014 00:00:00,0.0000
28/12/2014 00:00:00,0.0000
29/12/2014 00:00:00,0.0000
30/12/2014 00:00:00,0.0000
31/12/2014 00:00:00,0.0000
01/01/2015 00:00:00,0.0000
02/01/2015 00:00:00,0.0000
03/01/2015 00:00:00,0.0000
04/01/2015 00:00:00,0.0000
05/01/2015 00:00:00,0.0000
06/01/2015 00:00:00,0.0000
07/01/2015 00:00:00,0.0000
08/01/2015 00:00:00,0.0000
09/01/2015 00:00:00,0.0000
10/01/2015 00:00:00,0.0000
11/01/2015 00:00:00,0.0000
12/01/2015 00:00:00,0.0000
13/01/2015 00:00:00,0.0000
14/01/2015 00:00:00,0.0000
15/01/2015 00:00:00,0.0000
16/01/2015 00:00:00,0.0000
17/01/2015 00:00:00,0.0000
18/01/2015 00:00:00,0.0000
19/01/2015 00:00:00,0.0000
20/01/2015 00:00:00,0.0000
21/01/2015 00:00:00,0.0000
22/01/2015 00:00:00,0.0000
23/01/2015 00:00:00,0.0000
24/01/2015 00:00:00,0.0000
25/01/2015 00:00:00,0.0000
26/01/2015 00:00:00,0.0000
27/01/2015 00:00:00,0.0000
28/01/2015 00:00:00,0.0000
29/01/2015 00:00:00,0.0000
30/01/2015 00:00:00,0.0000
31/01/2015 00:00:00,0.0000
01/02/2015 00:00:00,0.0000
02/02/2015 00:00:00,0.0000
03/02/2015 00:00:00,0.0000
04/02/2015 00:00:00,0.0000
05/02/2015 00:00:00,0.0000
06/02/2015 00:00:00,0.0000
07/02/2015 00:00:00,0.0000
08/02/2015 00:00:00,0.0000
09/02/2015 00:00:00,0.0000
10/02/2015 00:00:00,0.0000
11/02/2015 00:00:00,0.0000
12/02/2015 00:00:00,0.0000
13/02/2015 00:00:00,0.0000
14/02/2015 00:00:00,0.0000
15/02/2015 00:00:00,0.0000
16/02/2015 00:00:00,0.0000
17/02/2015 00:00:00,0.0000
18/02/2015 00:00:00,0.0000
19/02/2015 00:00:00,0.0000
20/02/2015 00:00:00,0.0000
21/02/2015 00:00:00,0.0000
22/02/2015 00:00:00,0.0000
23/02/2015 00:00:00,0.0000
24/02/2015 00:00:00,0.0000
25/02/2015 00:00:00,0.0000
26/02/2015 00:00:00,0.0000
27/02/2015 00:00:00,0.0000
28/02/2015 00:00:00,0.0000
01/03/2015 00:00:00,0.0000
02/03/2015 00:00:00,0.0000
03/03/2015 00:00:00,0.0000
04/03/2015 00:00:00,0.0000
05/03/2015 00:00:00,0.0000
06/03/2015 00:00:00,0.0000
07/03/2015 00:00:00,0.0000
08/03/2015 00:00:00,1.3457
09/03/2015 00:00:00,0.5230
10/03/2015 00:00:00,0.0000
11/03/2015 00:00:00,0.0000
12/03/2015 00:00:00,0.0000
13/03/2015 00:00:00,0.0000
14/03/2015 00:00:00,0.0000
15/03/2015 00:00:00,0.0000
16/03/2015 00:00:00,0.0000
17/03/2015 00:00:00,0.0000
18/03/2015 00:00:00,0.0000
19/03/2015 00:00:00,0.0000
20/03/2015 00:00:00,0.0000
21/03/2015 00:00:00,0.0000
22/03/2015 00:00:00,0.0000
23/03/2015 00:00:00,0.0000
24/03/2015 00:00:00,0.0000
25/03/2015 00:00:00,0.0000
26/03/2015 00:00:00,0.0000
27/03/2015 00:00:00,0.0000
28/03/2015 00:00:00,0.0000
29/03/2015 00:00:00,0.0000
30/03/2015 00:00:00,0.0000
31/03/2015 00:00:00,0.0000
01/04/2015 00:00:00,0.0000
02/04/2015 00:00:00,0.0000
03/04/2015 00:00:00,0.0000
04/04/2015 00:00:00,0.0000
05/04/2015 00:00:00,0.0000
06/04/2015 00:00:00,0.0000
07/04/2015 00:00:00,0.0000
08/04/2015 00:00:00,0.0000
09/04/2015 00:00:00,0.0000
10/04/2015 00:00:00,0.0000
11/04/2015 00:00:00,0.0000
12/04/2015 00:00:00,0.0000
13/04/2015 00:00:00,0.0000
14/04/2015 00:00:00,0.0000
15/04/2015 00:00:00,0.0000
16/04/2015 00:00:00,5.6225
17/04/2015 00:00:00,7.2124
18/04/2015 00:00:00,1.4707
19/04/2015 00:00:00,0.0000
20/04/2015 00:00:00,0.0000
21/04/2015 00:00:00,0.0000
22/04/2015 00:00:00,0.0000
23/04/2015 00:00:00,0.0000
24/04/2015 00:00:00,0.0000
25/04/2015 00:00:00,0.0000
26/04/2015 00:00:00,0.0000
27/04/2015 00:00:00,0.0000
28/04/2015 00:00:00,0.0000
29/04/2015 00:00:00,0.0000
30/04/2015 00:00:00,0.0000
01/05/2015 00:00:00,0.0000
02/05/2015 00:00:00,0.0000
03/05/2015 00:00:00,0.0000
04/05/2015 00:00:00,12.4749
05/05/2015 00:00:00,0.0000
06/05/2015 00:00:00,0.0000
07/05/2015 00:00:00,0.0000
08/05/2015 00:00:00,0.0000
09/05/2015 00:00:00,0.0000
10/05/2015 00:00:00,0.0000
11/05/2015 00:00:00,0.0000
12/05/2015 00:00:00,0.0000
13/05/2015 00:00:00,0.0000
14/05/2015 00:00:00,0.0000
15/05/2015 00:00:00,0.0000
16/05/2015 00:00:00,0.0000
17/05/2015 00:00:00,0.0000
18/05/2015 00:00:00,0.0000
19/05/2015 00:00:00,0.0000
20/05/2015 00:00:00,0.0000
21/05/2015 00:00:00,0.0000
22/05/2015 00:00:00,0.0000
23/05/2015 00:00:00,0.0000
24/05/2015 00:00:00,0.0000
25/05/2015 00:00:00,0.0000
26/05/2015 00:00:00,6.2670
27/05/2015 00:00:00,5.2825
28/05/2015 00:00:00,0.0000
29/05/2015 00:00:00,0.0000
30/05/2015 00:00:00,0.0000
31/05/2015 00:00:00,0.0000
01/06/2015 00:00:00,0.0000
02/06/2015 00:00:00,0.0000
03/06/2015 00:00:00,0.0000
04/06/2015 00:00:00,0.0000
05/06/2015 00:00:00,0.0000
06/06/2015 00:00:00,0.0000
07/06/2015 00:00:00,0.0000
08/06/2015 00:00:00,0.0000
09/06/2015 00:00:00,0.0000
10/06/2015 00:00:00,0.0000
11/06/2015 00:00:00,0.0000
12/06/2015 00:00:00,0.0000
13/06/2015 00:00:00,0.0000
14/06/2015 00:00:00,0.0000
15/06/2015 00:00:00,0.0000
16/06/2015 00:00:00,0.0000
17/06/2015 00:00:00,0.0000
18/06/2015 00:00:00,0.0000
19/06/2015 00:00:00,0.0000
20/06/2015 00:00:00,0.0000
21/06/2015 00:00:00,0.0000
22/06/2015 00:00:00,0.0000
23/06/2015 00:00:00,0.0000
24/06/2015 00:00:00,0.0000
25/06/2015 00:00:00,0.0000
26/06/2015 00:00:00,0.0000
27/06/2015 00:00:00,0.0000
28/06/2015 00:00:00,0.0000
29/06/2015 00:00:00,0.0000
30/06/2015 00:00:00,0.0000
01/07/2015 00:00:00,0.0000
02/07/2015 00:00:00,0.0000
03/07/2015 00:00:00,0.0000
04/07/2015 00:00:00,0.0000
05/07/2015 00:00:00,0.0000
06/07/2015 00:00:00,0.0000
07/07/2015 00:00:00,0.0000
08/07/2015 00:00:00,0.0000
09/07/2015 00:00:00,0.0000
10/07/2015 00:00:00,0.0000
11/07/2015 00:00:00,0.0000
12/07/2015 00:00:00,0.0000
13/07/2015 00:00:00,0.0000
14/07/2015 00:00:00,0.0000
15/07/2015 00:00:00,0.0000
16/07/2015 00:00:00,0.0000
17/07/2015 00:00:00,0.0000
18/07/2015 00:00:00,0.0000
19/07/2015 00:00:00,0.0000
20/07/2015 00:00:00,0.0000
21/07/2015 00:00:00,0.0000
22/07/2015 00:00:00,0.0000
23/07/2015 00:00:00,0.0000
24/07/2015 00:00:00,0.0000
25/07/2015 00:00:00,0.0000
26/07/2015 00:00:00,0.0000
27/07/2015 00:00:00,0.0000
28/07/2015 00:00:00,0.0000
29/07/2015 00:00:00,0.0000
30/07/2015 00:00:00,0.0000
31/07/2015 00:00:00,0.0000
01/08/2015 00:00:00,0.0000
02/08/2015 00:00:00,0.0000
03/08/2015 00:00:00,0.0000
04/08/2015 00:00:00,0.0000
05/08/2015 00:00:00,0.0000
06/08/2015 00:00:00,0.0000
07/08/2015 00:00:00,0.0000
08/08/2015 00:00:00,0.0000
09/08/2015 00:00:00,0.0000
10/08/2015 00:00:00,0.0000
11/08/2015 00:00:00,0.0000
12/08/2015 00:00:00,0.0000
13/08/2015 00:00:00,0.0000
14/08/2015 00:00:00,0.0000
15/08/2015 00:00:00,0.0000
