time,target_value
22/04/2010 00:00,-0.53000
23/04/2010 00:00,-0.52900
24/04/2010 00:00,-0.57499
25/04/2010 00:00,-0.55201
26/04/2010 00:00,-0.50903
27/04/2010 00:00,-0.53699
28/04/2010 00:00,-0.53000
29/04/2010 00:00,-0.53599
30/04/2010 00:00,-0.48500
01/05/2010 00:00,-0.47700
02/05/2010 00:00,-0.50598
03/05/2010 00:00,-0.45500
04/05/2010 00:00,-0.53398
05/05/2010 00:00,-0.51102
06/05/2010 00:00,-0.47601
07/05/2010 00:00,-0.46501
08/05/2010 00:00,-0.45900
09/05/2010 00:00,-0.44901
10/05/2010 00:00,-0.47099
11/05/2010 00:00,-0.52495
12/05/2010 00:00,-0.45202
13/05/2010 00:00,-0.43401
14/05/2010 00:00,-0.42401
15/05/2010 00:00,-0.42000
16/05/2010 00:00,-0.42000
17/05/2010 00:00,-0.42100
18/05/2010 00:00,-0.41900
19/05/2010 00:00,-0.40900
20/05/2010 00:00,-0.40600
21/05/2010 00:00,-0.40600
22/05/2010 00:00,-0.37602
23/05/2010 00:00,-0.31903
24/05/2010 00:00,-0.33499
25/05/2010 00:00,-0.37498
26/05/2010 00:00,-0.36600
27/05/2010 00:00,-0.33503
28/05/2010 00:00,-0.30901
29/05/2010 00:00,-0.39592
30/05/2010 00:00,-0.39000
31/05/2010 00:00,-0.31008
01/06/2010 00:00,-0.29001
02/06/2010 00:00,-0.28500
03/06/2010 00:00,-0.27400
04/06/2010 00:00,-0.27100
05/06/2010 00:00,-0.28399
06/06/2010 00:00,-0.26302
07/06/2010 00:00,-0.25000
08/06/2010 00:00,-0.23700
09/06/2010 00:00,-0.34600
10/06/2010 00:00,-0.25907
11/06/2010 00:00,-0.25800
12/06/2010 00:00,-0.22502
13/06/2010 00:00,-0.22200
14/06/2010 00:00,-0.21101
15/06/2010 00:00,-0.20300
16/06/2010 00:00,-0.17103
17/06/2010 00:00,-0.24893
18/06/2010 00:00,-0.19900
19/06/2010 00:00,-0.19500
20/06/2010 00:00,-0.18601
21/06/2010 00:00,-0.17600
22/06/2010 00:00,-0.15801
23/06/2010 00:00,-0.14200
24/06/2010 00:00,-0.14100
25/06/2010 00:00,-0.17797
26/06/2010 00:00,-0.15201
27/06/2010 00:00,-0.13401
28/06/2010 00:00,-0.11401
29/06/2010 00:00,-0.12299
30/06/2010 00:00,-0.12700
01/07/2010 00:00,-0.11201
02/07/2010 00:00,-0.10600
03/07/2010 00:00,-0.09901
04/07/2010 00:00,-0.08501
05/07/2010 00:00,-0.08500
06/07/2010 00:00,-0.09100
07/07/2010 00:00,-0.08401
08/07/2010 00:00,-0.07500
09/07/2010 00:00,-0.03602
10/07/2010 00:00,0.01000
11/07/2010 00:00,-0.05697
12/07/2010 00:00,-0.02301
13/07/2010 00:00,-0.02999
14/07/2010 00:00,-0.09597
15/07/2010 00:00,-0.04501
16/07/2010 00:00,-0.02701
17/07/2010 00:00,-0.00901
18/07/2010 00:00,-0.00900
19/07/2010 00:00,-0.01100
20/07/2010 00:00,-0.01300
21/07/2010 00:00,0.00100
22/07/2010 00:00,0.00200
23/07/2010 00:00,0.00800
24/07/2010 00:00,0.02199
25/07/2010 00:00,0.02300
26/07/2010 00:00,0.02500
27/07/2010 00:00,0.04900
28/07/2010 00:00,0.04600
29/07/2010 00:00,0.05600
30/07/2010 00:00,0.04101
31/07/2010 00:00,0.02301
01/08/2010 00:00,-0.06496
02/08/2010 00:00,0.01692
03/08/2010 00:00,0.06396
04/08/2010 00:00,0.05400
05/08/2010 00:00,0.07099
06/08/2010 00:00,0.10098
07/08/2010 00:00,0.13697
08/08/2010 00:00,0.13400
09/08/2010 00:00,0.13500
10/08/2010 00:00,0.10103
11/08/2010 00:00,-0.00698
12/08/2010 00:00,0.09900
13/08/2010 00:00,0.18399
14/08/2010 00:00,0.21099
15/08/2010 00:00,0.09605
16/08/2010 00:00,0.16497
17/08/2010 00:00,0.23800
18/08/2010 00:00,0.23001
19/08/2010 00:00,0.15100
20/08/2010 00:00,0.19498
21/08/2010 00:00,0.23100
22/08/2010 00:00,0.25699
23/08/2010 00:00,0.24601
24/08/2010 00:00,0.21901
25/08/2010 00:00,0.22400
26/08/2010 00:00,0.19303
27/08/2010 00:00,0.26997
28/08/2010 00:00,0.30799
29/08/2010 00:00,0.32600
30/08/2010 00:00,0.33100
31/08/2010 00:00,0.35897
01/09/2010 00:00,0.34901
02/09/2010 00:00,0.36400
03/09/2010 00:00,0.43197
04/09/2010 00:00,0.36604
05/09/2010 00:00,0.41796
06/09/2010 00:00,0.45197
07/09/2010 00:00,0.49597
08/09/2010 00:00,0.54598
09/09/2010 00:00,0.51502
10/09/2010 00:00,0.49000
11/09/2010 00:00,0.54095
12/09/2010 00:00,0.57199
13/09/2010 00:00,0.58300
14/09/2010 00:00,0.59599
15/09/2010 00:00,0.60100
16/09/2010 00:00,0.61899
17/09/2010 00:00,0.66200
18/09/2010 00:00,0.66600
19/09/2010 00:00,0.68199
20/09/2010 00:00,0.68899
21/09/2010 00:00,0.68900
22/09/2010 00:00,0.68500
23/09/2010 00:00,0.67800
24/09/2010 00:00,0.67300
25/09/2010 00:00,0.66201
26/09/2010 00:00,0.65600
27/09/2010 00:00,0.62603
28/09/2010 00:00,0.61700
29/09/2010 00:00,0.63698
30/09/2010 00:00,0.66099
01/10/2010 00:00,0.66799
02/10/2010 00:00,0.67900
03/10/2010 00:00,0.68700
04/10/2010 00:00,0.66102
05/10/2010 00:00,0.67399
06/10/2010 00:00,0.63902
07/10/2010 00:00,0.66100
08/10/2010 00:00,0.68898
09/10/2010 00:00,0.71299
10/10/2010 00:00,0.74000
11/10/2010 00:00,0.76099
12/10/2010 00:00,0.72801
13/10/2010 00:00,0.74399
14/10/2010 00:00,0.75799
15/10/2010 00:00,0.63706
16/10/2010 00:00,0.75089
17/10/2010 00:00,0.79700
18/10/2010 00:00,0.79700
19/10/2010 00:00,0.80200
20/10/2010 00:00,0.80500
21/10/2010 00:00,0.80100
22/10/2010 00:00,0.78101
23/10/2010 00:00,0.75702
24/10/2010 00:00,0.77899
25/10/2010 00:00,0.77900
26/10/2010 00:00,0.75201
27/10/2010 00:00,0.76899
28/10/2010 00:00,0.79099
29/10/2010 00:00,0.75203
30/10/2010 00:00,0.68305
31/10/2010 00:00,0.74300
01/11/2010 00:00,0.76899
02/11/2010 00:00,0.73703
03/11/2010 00:00,0.73600
04/11/2010 00:00,0.73300
05/11/2010 00:00,0.73300
06/11/2010 00:00,0.72700
07/11/2010 00:00,0.69003
08/11/2010 00:00,0.69200
09/11/2010 00:00,0.70799
10/11/2010 00:00,0.70200
11/11/2010 00:00,0.70700
12/11/2010 00:00,0.69401
13/11/2010 00:00,0.71300
14/11/2010 00:00,0.70800
15/11/2010 00:00,0.71000
16/11/2010 00:00,0.70500
17/11/2010 00:00,0.69800
18/11/2010 00:00,0.68500
19/11/2010 00:00,0.71098
20/11/2010 00:00,0.71000
21/11/2010 00:00,0.71100
22/11/2010 00:00,0.72399
23/11/2010 00:00,0.73400
24/11/2010 00:00,0.71601
25/11/2010 00:00,0.73099
26/11/2010 00:00,0.73600
27/11/2010 00:00,0.70301
28/11/2010 00:00,0.72399
29/11/2010 00:00,0.73900
30/11/2010 00:00,0.77597
01/12/2010 00:00,0.76301
02/12/2010 00:00,0.76100
03/12/2010 00:00,0.75101
04/12/2010 00:00,0.74301
05/12/2010 00:00,0.72800
06/12/2010 00:00,0.74099
07/12/2010 00:00,0.78899
08/12/2010 00:00,0.79600
09/12/2010 00:00,0.78301
10/12/2010 00:00,0.77401
11/12/2010 00:00,0.78000
12/12/2010 00:00,0.81498
13/12/2010 00:00,0.84599
14/12/2010 00:00,0.85600
15/12/2010 00:00,0.77708
16/12/2010 00:00,0.81499
17/12/2010 00:00,0.80101
18/12/2010 00:00,0.81200
19/12/2010 00:00,0.75803
20/12/2010 00:00,0.88989
21/12/2010 00:00,0.92099
22/12/2010 00:00,0.91401
23/12/2010 00:00,0.89602
24/12/2010 00:00,0.88601
25/12/2010 00:00,0.84700
26/12/2010 00:00,0.81702
27/12/2010 00:00,0.82400
28/12/2010 00:00,0.82700
29/12/2010 00:00,0.77303
30/12/2010 00:00,0.77300
31/12/2010 00:00,0.73800
01/01/2011 00:00,0.73300
02/01/2011 00:00,0.72900
03/01/2011 00:00,0.73400
04/01/2011 00:00,0.72000
05/01/2011 00:00,0.69900
06/01/2011 00:00,0.70300
07/01/2011 00:00,0.67202
08/01/2011 00:00,0.65900
09/01/2011 00:00,0.67499
10/01/2011 00:00,0.67000
11/01/2011 00:00,0.65401
12/01/2011 00:00,0.64401
13/01/2011 00:00,0.65499
14/01/2011 00:00,0.66799
15/01/2011 00:00,0.66100
16/01/2011 00:00,0.64001
17/01/2011 00:00,0.65500
18/01/2011 00:00,0.68398
19/01/2011 00:00,0.69400
20/01/2011 00:00,0.69300
21/01/2011 00:00,0.64804
22/01/2011 00:00,0.69098
23/01/2011 00:00,0.67500
24/01/2011 00:00,0.65700
25/01/2011 00:00,0.65700
26/01/2011 00:00,0.66100
27/01/2011 00:00,0.65201
28/01/2011 00:00,0.65100
29/01/2011 00:00,0.64700
30/01/2011 00:00,0.63201
31/01/2011 00:00,0.63200
01/02/2011 00:00,0.61801
02/02/2011 00:00,0.64898
03/02/2011 00:00,0.64400
04/02/2011 00:00,0.63601
05/02/2011 00:00,0.63200
06/02/2011 00:00,0.66998
07/02/2011 00:00,0.67500
08/02/2011 00:00,0.66301
09/02/2011 00:00,0.65100
10/02/2011 00:00,0.64700
11/02/2011 00:00,0.63301
12/02/2011 00:00,0.68099
13/02/2011 00:00,0.71497
14/02/2011 00:00,0.74400
15/02/2011 00:00,0.77499
16/02/2011 00:00,0.77800
17/02/2011 00:00,0.76801
18/02/2011 00:00,0.81996
19/02/2011 00:00,0.81001
20/02/2011 00:00,0.81700
21/02/2011 00:00,0.83199
22/02/2011 00:00,0.82101
23/02/2011 00:00,0.80201
24/02/2011 00:00,0.77101
25/02/2011 00:00,0.75800
26/02/2011 00:00,0.75101
27/02/2011 00:00,0.74200
28/02/2011 00:00,0.74600
01/03/2011 00:00,0.74500
02/03/2011 00:00,0.76200
03/03/2011 00:00,0.73003
04/03/2011 00:00,0.73100
05/03/2011 00:00,0.73800
06/03/2011 00:00,0.71701
07/03/2011 00:00,0.70400
08/03/2011 00:00,0.71100
09/03/2011 00:00,0.73898
10/03/2011 00:00,0.76300
11/03/2011 00:00,0.77499
12/03/2011 00:00,0.75302
13/03/2011 00:00,0.72401
14/03/2011 00:00,0.75599
15/03/2011 00:00,0.72202
16/03/2011 00:00,0.73199
17/03/2011 00:00,0.73000
18/03/2011 00:00,0.71800
19/03/2011 00:00,0.69801
20/03/2011 00:00,0.69200
21/03/2011 00:00,0.68400
22/03/2011 00:00,0.71999
23/03/2011 00:00,0.71401
24/03/2011 00:00,0.78397
25/03/2011 00:00,0.83799
26/03/2011 00:00,0.84100
27/03/2011 00:00,0.82901
28/03/2011 00:00,0.80602
29/03/2011 00:00,0.77603
30/03/2011 00:00,0.76301
31/03/2011 00:00,0.77000
01/04/2011 00:00,0.75201
02/04/2011 00:00,0.74501
03/04/2011 00:00,0.73700
04/04/2011 00:00,0.72800
05/04/2011 00:00,0.71900
06/04/2011 00:00,0.70102
07/04/2011 00:00,0.69600
08/04/2011 00:00,0.69400
09/04/2011 00:00,0.65502
10/04/2011 00:00,0.73094
11/04/2011 00:00,0.79898
12/04/2011 00:00,0.80800
13/04/2011 00:00,0.78600
14/04/2011 00:00,0.77101
15/04/2011 00:00,0.76600
16/04/2011 00:00,0.75700
17/04/2011 00:00,0.75700
18/04/2011 00:00,0.73800
19/04/2011 00:00,0.73200
20/04/2011 00:00,0.74699
21/04/2011 00:00,0.75500
22/04/2011 00:00,0.78498
23/04/2011 00:00,0.80299
24/04/2011 00:00,0.80200
25/04/2011 00:00,0.78301
26/04/2011 00:00,0.76501
27/04/2011 00:00,0.75601
28/04/2011 00:00,0.73700
29/04/2011 00:00,0.70802
30/04/2011 00:00,0.70800
01/05/2011 00:00,0.71900
02/05/2011 00:00,0.73499
03/05/2011 00:00,0.73500
04/05/2011 00:00,0.73300
05/05/2011 00:00,0.73800
06/05/2011 00:00,0.73100
07/05/2011 00:00,0.71901
08/05/2011 00:00,0.71300
09/05/2011 00:00,0.71000
10/05/2011 00:00,0.67601
11/05/2011 00:00,0.68000
12/05/2011 00:00,0.74197
13/05/2011 00:00,0.74600
14/05/2011 00:00,0.76099
15/05/2011 00:00,0.73402
16/05/2011 00:00,0.69702
17/05/2011 00:00,0.67300
18/05/2011 00:00,0.64800
19/05/2011 00:00,0.63201
20/05/2011 00:00,0.62100
21/05/2011 00:00,0.62400
22/05/2011 00:00,0.60900
23/05/2011 00:00,0.68193
24/05/2011 00:00,0.76595
25/05/2011 00:00,0.74302
26/05/2011 00:00,0.68504
27/05/2011 00:00,0.65001
28/05/2011 00:00,0.61401
29/05/2011 00:00,0.57903
30/05/2011 00:00,0.56001
31/05/2011 00:00,0.54901
01/06/2011 00:00,0.54101
02/06/2011 00:00,0.54000
03/06/2011 00:00,0.53500
04/06/2011 00:00,0.54999
05/06/2011 00:00,0.55700
06/06/2011 00:00,0.59199
07/06/2011 00:00,0.57201
08/06/2011 00:00,0.60099
09/06/2011 00:00,0.60200
10/06/2011 00:00,0.59700
11/06/2011 00:00,0.59100
12/06/2011 00:00,0.58001
13/06/2011 00:00,0.58100
14/06/2011 00:00,0.57600
15/06/2011 00:00,0.58499
16/06/2011 00:00,0.59699
17/06/2011 00:00,0.57702
18/06/2011 00:00,0.62300
19/06/2011 00:00,0.65100
20/06/2011 00:00,0.66699
21/06/2011 00:00,0.64800
22/06/2011 00:00,0.71399
23/06/2011 00:00,0.75096
24/06/2011 00:00,0.76699
25/06/2011 00:00,0.77500
26/06/2011 00:00,0.74601
27/06/2011 00:00,0.74900
28/06/2011 00:00,0.75400
29/06/2011 00:00,0.75000
30/06/2011 00:00,0.74500
01/07/2011 00:00,0.75199
02/07/2011 00:00,0.74301
03/07/2011 00:00,0.74500
04/07/2011 00:00,0.72202
05/07/2011 00:00,0.73099
06/07/2011 00:00,0.76698
07/07/2011 00:00,0.79500
08/07/2011 00:00,0.79900
09/07/2011 00:00,0.78002
10/07/2011 00:00,0.74903
11/07/2011 00:00,0.78498
12/07/2011 00:00,0.77701
13/07/2011 00:00,0.76901
14/07/2011 00:00,0.76700
15/07/2011 00:00,0.76001
16/07/2011 00:00,0.73802
17/07/2011 00:00,0.72101
18/07/2011 00:00,0.70700
19/07/2011 00:00,0.71400
20/07/2011 00:00,0.70701
21/07/2011 00:00,0.69400
22/07/2011 00:00,0.67601
23/07/2011 00:00,0.67600
24/07/2011 00:00,0.65201
25/07/2011 00:00,0.65799
26/07/2011 00:00,0.67999
27/07/2011 00:00,0.69399
28/07/2011 00:00,0.69100
29/07/2011 00:00,0.70898
30/07/2011 00:00,0.67802
31/07/2011 00:00,0.69500
01/08/2011 00:00,0.70399
02/08/2011 00:00,0.70600
03/08/2011 00:00,0.70500
04/08/2011 00:00,0.70100
05/08/2011 00:00,0.71199
06/08/2011 00:00,0.71100
07/08/2011 00:00,0.69800
08/08/2011 00:00,0.68600
09/08/2011 00:00,0.71199
10/08/2011 00:00,0.69800
11/08/2011 00:00,0.71798
12/08/2011 00:00,0.70900
13/08/2011 00:00,0.68801
14/08/2011 00:00,0.67001
15/08/2011 00:00,0.63901
16/08/2011 00:00,0.64300
17/08/2011 00:00,0.56902
18/08/2011 00:00,0.58300
19/08/2011 00:00,0.67893
20/08/2011 00:00,0.67101
21/08/2011 00:00,0.64801
22/08/2011 00:00,0.62102
23/08/2011 00:00,0.58603
24/08/2011 00:00,0.56602
25/08/2011 00:00,0.53502
26/08/2011 00:00,0.55899
27/08/2011 00:00,0.56100
28/08/2011 00:00,0.56799
29/08/2011 00:00,0.57300
30/08/2011 00:00,0.59598
31/08/2011 00:00,0.59200
01/09/2011 00:00,0.58500
02/09/2011 00:00,0.57800
03/09/2011 00:00,0.54702
04/09/2011 00:00,0.52601
05/09/2011 00:00,0.55400
06/09/2011 00:00,0.53401
07/09/2011 00:00,0.61093
08/09/2011 00:00,0.62399
09/09/2011 00:00,0.58902
10/09/2011 00:00,0.66395
11/09/2011 00:00,0.69798
12/09/2011 00:00,0.72900
13/09/2011 00:00,0.72001
14/09/2011 00:00,0.68303
15/09/2011 00:00,0.68700
16/09/2011 00:00,0.67800
17/09/2011 00:00,0.66801
18/09/2011 00:00,0.68200
19/09/2011 00:00,0.67500
20/09/2011 00:00,0.65401
21/09/2011 00:00,0.71095
22/09/2011 00:00,0.70500
23/09/2011 00:00,0.69100
24/09/2011 00:00,0.72597
25/09/2011 00:00,0.72900
26/09/2011 00:00,0.73800
27/09/2011 00:00,0.74799
28/09/2011 00:00,0.74200
29/09/2011 00:00,0.70603
30/09/2011 00:00,0.76895
01/10/2011 00:00,0.79999
02/10/2011 00:00,0.86794
03/10/2011 00:00,0.86001
04/10/2011 00:00,0.84900
05/10/2011 00:00,0.84800
06/10/2011 00:00,0.82801
07/10/2011 00:00,0.81301
08/10/2011 00:00,0.80700
09/10/2011 00:00,0.79301
10/10/2011 00:00,0.75900
11/10/2011 00:00,0.76000
12/10/2011 00:00,0.77599
13/10/2011 00:00,0.78500
14/10/2011 00:00,0.77701
15/10/2011 00:00,0.71806
16/10/2011 00:00,0.74398
17/10/2011 00:00,0.79296
18/10/2011 00:00,0.79100
19/10/2011 00:00,0.78401
20/10/2011 00:00,0.75800
21/10/2011 00:00,0.77499
22/10/2011 00:00,0.76800
23/10/2011 00:00,0.77399
24/10/2011 00:00,0.75102
25/10/2011 00:00,0.76299
26/10/2011 00:00,0.78000
27/10/2011 00:00,0.77700
28/10/2011 00:00,0.76500
29/10/2011 00:00,0.73101
30/10/2011 00:00,0.75298
31/10/2011 00:00,0.77700
01/11/2011 00:00,0.76800
02/11/2011 00:00,0.75701
03/11/2011 00:00,0.76699
04/11/2011 00:00,0.78900
05/11/2011 00:00,0.78900
06/11/2011 00:00,0.76600
07/11/2011 00:00,0.79797
08/11/2011 00:00,0.79500
09/11/2011 00:00,0.76503
10/11/2011 00:00,0.76200
11/11/2011 00:00,0.78400
12/11/2011 00:00,0.78400
13/11/2011 00:00,0.76300
14/11/2011 00:00,0.74701
15/11/2011 00:00,0.74900
16/11/2011 00:00,0.75200
17/11/2011 00:00,0.76100
18/11/2011 00:00,0.74201
19/11/2011 00:00,0.72201
20/11/2011 00:00,0.70300
21/11/2011 00:00,0.72999
22/11/2011 00:00,0.70501
23/11/2011 00:00,0.70400
24/11/2011 00:00,0.71199
25/11/2011 00:00,0.69900
26/11/2011 00:00,0.67201
27/11/2011 00:00,0.69798
28/11/2011 00:00,0.70300
29/11/2011 00:00,0.67402
30/11/2011 00:00,0.60902
01/12/2011 00:00,0.67396
02/12/2011 00:00,0.67400
03/12/2011 00:00,0.66100
04/12/2011 00:00,0.66000
05/12/2011 00:00,0.66100
06/12/2011 00:00,0.65301
07/12/2011 00:00,0.62902
08/12/2011 00:00,0.63100
09/12/2011 00:00,0.65199
10/12/2011 00:00,0.60803
11/12/2011 00:00,0.61100
12/12/2011 00:00,0.61700
13/12/2011 00:00,0.62600
14/12/2011 00:00,0.64099
15/12/2011 00:00,0.63500
16/12/2011 00:00,0.63700
17/12/2011 00:00,0.67396
18/12/2011 00:00,0.65701
19/12/2011 00:00,0.63201
20/12/2011 00:00,0.66698
21/12/2011 00:00,0.66400
22/12/2011 00:00,0.66900
23/12/2011 00:00,0.66400
24/12/2011 00:00,0.68100
25/12/2011 00:00,0.63003
26/12/2011 00:00,0.64100
27/12/2011 00:00,0.67000
28/12/2011 00:00,0.66700
29/12/2011 00:00,0.67300
30/12/2011 00:00,0.68100
31/12/2011 00:00,0.67900
01/01/2012 00:00,0.68200
02/01/2012 00:00,0.67500
03/01/2012 00:00,0.65501
04/01/2012 00:00,0.63401
05/01/2012 00:00,0.67099
06/01/2012 00:00,0.69898
07/01/2012 00:00,0.69400
08/01/2012 00:00,0.63506
09/01/2012 00:00,0.63700
10/01/2012 00:00,0.64000
11/01/2012 00:00,0.64500
12/01/2012 00:00,0.71094
13/01/2012 00:00,0.70300
14/01/2012 00:00,0.69900
15/01/2012 00:00,0.70799
16/01/2012 00:00,0.71100
17/01/2012 00:00,0.70800
18/01/2012 00:00,0.65202
19/01/2012 00:00,0.66399
20/01/2012 00:00,0.66000
21/01/2012 00:00,0.66300
22/01/2012 00:00,0.66500
23/01/2012 00:00,0.66400
24/01/2012 00:00,0.64101
25/01/2012 00:00,0.60600
26/01/2012 00:00,0.61900
27/01/2012 00:00,0.63899
28/01/2012 00:00,0.65099
29/01/2012 00:00,0.66099
30/01/2012 00:00,0.53401
31/01/2012 00:00,0.58700
01/02/2012 00:00,0.61498
02/02/2012 00:00,0.61500
03/02/2012 00:00,0.61400
04/02/2012 00:00,0.62999
05/02/2012 00:00,0.53908
06/02/2012 00:00,0.59895
07/02/2012 00:00,0.62398
08/02/2012 00:00,0.64299
09/02/2012 00:00,0.63800
10/02/2012 00:00,0.60801
11/02/2012 00:00,0.62798
12/02/2012 00:00,0.65499
13/02/2012 00:00,0.66600
14/02/2012 00:00,0.67399
15/02/2012 00:00,0.65901
16/02/2012 00:00,0.65500
17/02/2012 00:00,0.67000
18/02/2012 00:00,0.68899
19/02/2012 00:00,0.68500
20/02/2012 00:00,0.65901
21/02/2012 00:00,0.68700
22/02/2012 00:00,0.69899
23/02/2012 00:00,0.69600
24/02/2012 00:00,0.70700
25/02/2012 00:00,0.70800
26/02/2012 00:00,0.70000
27/02/2012 00:00,0.67601
28/02/2012 00:00,0.68299
29/02/2012 00:00,0.71997
01/03/2012 00:00,0.70301
02/03/2012 00:00,0.75095
03/03/2012 00:00,0.73801
04/03/2012 00:00,0.70102
05/03/2012 00:00,0.71500
06/03/2012 00:00,0.70100
07/03/2012 00:00,0.71499
08/03/2012 00:00,0.69101
09/03/2012 00:00,0.63800
10/03/2012 00:00,0.62800
11/03/2012 00:00,0.60800
12/03/2012 00:00,0.59900
13/03/2012 00:00,0.58001
14/03/2012 00:00,0.57500
15/03/2012 00:00,0.55801
16/03/2012 00:00,0.54800
17/03/2012 00:00,0.57499
18/03/2012 00:00,0.59699
19/03/2012 00:00,0.61698
20/03/2012 00:00,0.60801
21/03/2012 00:00,0.56001
22/03/2012 00:00,0.62099
23/03/2012 00:00,0.58701
24/03/2012 00:00,0.66499
25/03/2012 00:00,0.71595
26/03/2012 00:00,0.73700
27/03/2012 00:00,0.73700
28/03/2012 00:00,0.69603
29/03/2012 00:00,0.67400
30/03/2012 00:00,0.66800
31/03/2012 00:00,0.63501
01/04/2012 00:00,0.66098
02/04/2012 00:00,0.66500
03/04/2012 00:00,0.64802
04/04/2012 00:00,0.66999
05/04/2012 00:00,0.67600
06/04/2012 00:00,0.62902
07/04/2012 00:00,0.71494
08/04/2012 00:00,0.72999
09/04/2012 00:00,0.72900
10/04/2012 00:00,0.77900
11/04/2012 00:00,0.76700
12/04/2012 00:00,0.73701
13/04/2012 00:00,0.70500
14/04/2012 00:00,0.68100
15/04/2012 00:00,0.66301
16/04/2012 00:00,0.66300
17/04/2012 00:00,0.65800
18/04/2012 00:00,0.64500
19/04/2012 00:00,0.63000
20/04/2012 00:00,0.63300
21/04/2012 00:00,0.67299
22/04/2012 00:00,0.67600
23/04/2012 00:00,0.68700
24/04/2012 00:00,0.75000
25/04/2012 00:00,0.81100
26/04/2012 00:00,0.81900
27/04/2012 00:00,0.80301
28/04/2012 00:00,0.77403
29/04/2012 00:00,0.77600
30/04/2012 00:00,0.78599
01/05/2012 00:00,0.74002
02/05/2012 00:00,0.73900
03/05/2012 00:00,0.73500
04/05/2012 00:00,0.72501
05/05/2012 00:00,0.71900
06/05/2012 00:00,0.71800
07/05/2012 00:00,0.70801
08/05/2012 00:00,0.71900
09/05/2012 00:00,0.72699
10/05/2012 00:00,0.75399
11/05/2012 00:00,0.76000
12/05/2012 00:00,0.79699
13/05/2012 00:00,0.80699
14/05/2012 00:00,0.83199
15/05/2012 00:00,0.80501
16/05/2012 00:00,0.77602
17/05/2012 00:00,0.75200
18/05/2012 00:00,0.73201
19/05/2012 00:00,0.73600
20/05/2012 00:00,0.75798
21/05/2012 00:00,0.76100
22/05/2012 00:00,0.75401
23/05/2012 00:00,0.76699
24/05/2012 00:00,0.81998
25/05/2012 00:00,0.89595
26/05/2012 00:00,0.88900
27/05/2012 00:00,0.88300
28/05/2012 00:00,0.86500
29/05/2012 00:00,0.82801
30/05/2012 00:00,0.79402
31/05/2012 00:00,0.75602
01/06/2012 00:00,0.72201
02/06/2012 00:00,0.70200
03/06/2012 00:00,0.69600
04/06/2012 00:00,0.70499
05/06/2012 00:00,0.73298
06/06/2012 00:00,0.72201
07/06/2012 00:00,0.68700
08/06/2012 00:00,0.65603
09/06/2012 00:00,0.62800
10/06/2012 00:00,0.60102
11/06/2012 00:00,0.57902
12/06/2012 00:00,0.56301
13/06/2012 00:00,0.54500
14/06/2012 00:00,0.54200
15/06/2012 00:00,0.58098
16/06/2012 00:00,0.59099
17/06/2012 00:00,0.59100
18/06/2012 00:00,0.58900
19/06/2012 00:00,0.58500
20/06/2012 00:00,0.56501
21/06/2012 00:00,0.56600
22/06/2012 00:00,0.60199
23/06/2012 00:00,0.63699
24/06/2012 00:00,0.63000
25/06/2012 00:00,0.62100
26/06/2012 00:00,0.62400
27/06/2012 00:00,0.62800
28/06/2012 00:00,0.64099
29/06/2012 00:00,0.60602
30/06/2012 00:00,0.62000
01/07/2012 00:00,0.64899
02/07/2012 00:00,0.68497
03/07/2012 00:00,0.70099
04/07/2012 00:00,0.71000
05/07/2012 00:00,0.71800
06/07/2012 00:00,0.72400
07/07/2012 00:00,0.73300
08/07/2012 00:00,0.74400
09/07/2012 00:00,0.74600
10/07/2012 00:00,0.74400
11/07/2012 00:00,0.76500
12/07/2012 00:00,0.77599
13/07/2012 00:00,0.77300
14/07/2012 00:00,0.77200
15/07/2012 00:00,0.81697
16/07/2012 00:00,0.83498
17/07/2012 00:00,0.83600
18/07/2012 00:00,0.80802
19/07/2012 00:00,0.81200
20/07/2012 00:00,0.80700
21/07/2012 00:00,0.81300
22/07/2012 00:00,0.81600
23/07/2012 00:00,0.82400
24/07/2012 00:00,0.83200
25/07/2012 00:00,0.82100
26/07/2012 00:00,0.78001
27/07/2012 00:00,0.83800
28/07/2012 00:00,0.85900
29/07/2012 00:00,0.85800
30/07/2012 00:00,0.84201
31/07/2012 00:00,0.81902
01/08/2012 00:00,0.80301
02/08/2012 00:00,0.77901
03/08/2012 00:00,0.75101
04/08/2012 00:00,0.74800
05/08/2012 00:00,0.73301
06/08/2012 00:00,0.77799
07/08/2012 00:00,0.78400
08/08/2012 00:00,0.72602
09/08/2012 00:00,0.72700
10/08/2012 00:00,0.74300
11/08/2012 00:00,0.71500
12/08/2012 00:00,0.68702
13/08/2012 00:00,0.66002
14/08/2012 00:00,0.60805
15/08/2012 00:00,0.62299
16/08/2012 00:00,0.62900
17/08/2012 00:00,0.61801
18/08/2012 00:00,0.76690
19/08/2012 00:00,0.77200
20/08/2012 00:00,0.77100
21/08/2012 00:00,0.73402
22/08/2012 00:00,0.71701
23/08/2012 00:00,0.69201
24/08/2012 00:00,0.73198
25/08/2012 00:00,0.78597
26/08/2012 00:00,0.79899
27/08/2012 00:00,0.80700
28/08/2012 00:00,0.78401
29/08/2012 00:00,0.73801
30/08/2012 00:00,0.73101
31/08/2012 00:00,0.76598
01/09/2012 00:00,0.75401
02/09/2012 00:00,0.70804
03/09/2012 00:00,0.67801
04/09/2012 00:00,0.66601
05/09/2012 00:00,0.60406
