ID,WL,U,V,SAL,TEMP,TRACE_1,TRACE_2,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15
2125,0.22,0,0,35,18.1814,0,0,20,0,192.2594,60,0.8421,1.0354,0.623,0.01,500,500,22,22,0.6,0.76,16
2126,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2127,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2128,0.22,0,0,35,18.2766,0,0,20,0,191.366,60,0.8654,1.0072,0.6276,0.01,500,500,22,22,0.6,0.76,16
2129,0.22,0,0,35,18.123,0,0,20,0,205.2072,60,0.8431,1.0165,0.6294,0.01,500,500,22,22,0.6,0.76,16
2130,0.22,0,0,35,18.3651,0,0,20,0,190.8968,60,0.8875,0.9799,0.6321,0.01,500,500,22,22,0.6,0.76,16
2131,0.22,0,0,35,18.0689,0,0,20,0,217.7309,60,0.8448,0.9975,0.6356,0.01,500,500,22,22,0.6,0.76,16
2132,0.22,0,0,35,18.2125,0,0,20,0,204.6056,60,0.8653,0.9893,0.6338,0.01,500,500,22,22,0.6,0.76,16
2133,0.22,0,0,35,18.3033,0,0,20,0,203.8334,60,0.8876,0.9622,0.6383,0.01,500,500,22,22,0.6,0.76,16
2134,0.22,0,0,35,18.1696,0,0,20,0,216.2531,60,0.8688,0.9692,0.6401,0.01,500,500,22,22,0.6,0.76,16
2135,0.22,0,0,35,18.2824,0,0,20,0,213.8942,60,0.8947,0.9396,0.6446,0.01,500,500,22,22,0.6,0.76,16
2136,0.22,0,0,35,18.4025,0,0,20,0,210.8051,60,0.9217,0.9098,0.6489,0.01,500,500,22,22,0.6,0.76,16
2137,0.22,0,0,35,18.54,0,0,20,0,206.5608,60,0.9517,0.8776,0.6533,0.01,500,500,22,22,0.6,0.76,16
2138,0.22,0,0,35,19.6296,0,0,20,0,194.8794,60,1.2165,0.5591,0.7047,0.01,500,500,22,22,0.6,0.76,16
2139,0.22,0,0,35,19.8039,0,0,20,0,189.2556,60,1.2543,0.5191,0.7101,0.01,500,500,22,22,0.6,0.76,16
2140,0.22,0,0,35,19.5735,0,0,20,0,185.744,60,1.1908,0.604,0.6948,0.01,500,500,22,22,0.6,0.76,16
2141,0.22,0,0,35,19.691,0,0,20,0,184.1964,60,1.2191,0.5704,0.7002,0.01,500,500,22,22,0.6,0.76,16
2142,0.22,0,0,35,19.4634,0,0,20,0,186.9118,60,1.1641,0.6362,0.6896,0.01,500,500,22,22,0.6,0.76,16
2143,0.22,0,0,35,19.8283,0,0,20,0,181.1439,60,1.2505,0.5349,0.7055,0.01,500,500,22,22,0.6,0.76,16
2144,0.22,0,0,35,19.363,0,0,20,0,187.5889,60,1.1392,0.6667,0.6846,0.01,500,500,22,22,0.6,0.76,16
2145,0.22,0,0,35,19.2703,0,0,20,0,187.6952,60,1.1155,0.6964,0.6796,0.01,500,500,22,22,0.6,0.76,16
2146,0.22,0,0,35,19.1871,0,0,20,0,188.8588,60,1.0957,0.7199,0.6759,0.01,500,500,22,22,0.6,0.76,16
2147,0.22,0,0,35,19.0638,0,0,20,0,191.5804,60,1.0674,0.7518,0.6711,0.01,500,500,22,22,0.6,0.76,16
2148,0.22,0,0,35,19.2678,0,0,20,0,181.733,60,1.1075,0.7146,0.675,0.01,500,500,22,22,0.6,0.76,16
2149,0.22,0,0,35,18.7858,0,0,20,0,199.3351,60,1.0057,0.8192,0.6615,0.01,500,500,22,22,0.6,0.76,16
2150,0.22,0,0,35,18.6752,0,0,20,0,202.2682,60,0.981,0.8464,0.6576,0.01,500,500,22,22,0.6,0.76,16
2151,0.22,0,0,35,19.022,0,0,20,0,189.2964,60,1.0539,0.772,0.6671,0.01,500,500,22,22,0.6,0.76,16
2152,0.22,0,0,35,19.1212,0,0,20,0,185.5781,60,1.0747,0.7508,0.6698,0.01,500,500,22,22,0.6,0.76,16
2153,0.22,0,0,35,18.9638,0,0,20,0,188.2239,60,1.0376,0.794,0.6631,0.01,500,500,22,22,0.6,0.76,16
2154,0.22,0,0,35,19.0574,0,0,20,0,185.3141,60,1.058,0.7722,0.6661,0.01,500,500,22,22,0.6,0.76,16
2155,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2156,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2157,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2158,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2159,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2160,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2161,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2162,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2163,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2164,0.22,0,0,35,18.4532,0,0,20,0,190.432,60,0.9095,0.9528,0.6366,0.01,500,500,22,22,0.6,0.76,16
2165,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2166,0.22,0,0,35,18.3998,0,0,20,0,202.5778,60,0.9108,0.9346,0.6427,0.01,500,500,22,22,0.6,0.76,16
2167,0.22,0,0,35,18.5438,0,0,20,0,189.7038,60,0.9318,0.9256,0.6411,0.01,500,500,22,22,0.6,0.76,16
2168,0.22,0,0,35,18.628,0,0,20,0,189.0677,60,0.9526,0.9002,0.6452,0.01,500,500,22,22,0.6,0.76,16
2169,0.22,0,0,35,18.4982,0,0,20,0,200.9276,60,0.934,0.9076,0.6469,0.01,500,500,22,22,0.6,0.76,16
2170,0.22,0,0,35,18.6154,0,0,20,0,197.9731,60,0.9604,0.8783,0.6511,0.01,500,500,22,22,0.6,0.76,16
2171,0.22,0,0,35,18.6855,0,0,20,0,196.9564,60,0.9771,0.8586,0.6542,0.01,500,500,22,22,0.6,0.76,16
2172,0.22,0,0,35,18.8145,0,0,20,0,190.6072,60,1.0023,0.8353,0.6566,0.01,500,500,22,22,0.6,0.76,16
2173,0.22,0,0,35,18.8304,0,0,20,0,192.1356,60,1.0083,0.8257,0.6586,0.01,500,500,22,22,0.6,0.76,16
2174,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2175,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2176,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2177,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2178,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2179,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2180,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2181,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2182,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2183,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2184,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2185,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2186,0.22,0,0,35,18.9399,0,0,20,0,186.8291,60,1.0298,0.8058,0.6608,0.01,500,500,22,22,0.6,0.76,16
2187,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2188,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2189,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2190,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2191,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2192,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2193,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2194,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2195,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2196,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2197,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2198,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2199,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2200,0.22,0,0,35,18.7206,0,0,20,0,187.7848,60,0.9748,0.874,0.6494,0.01,500,500,22,22,0.6,0.76,16
2201,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2202,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2203,0.22,0,0,35,18.7723,0,0,20,0,188.009,60,0.9883,0.8566,0.6524,0.01,500,500,22,22,0.6,0.76,16
2204,0.22,0,0,35,18.892,0,0,20,0,182.3581,60,1.012,0.8343,0.6548,0.01,500,500,22,22,0.6,0.76,16
2205,0.22,0,0,35,18.9153,0,0,20,0,183.4944,60,1.0194,0.8235,0.6569,0.01,500,500,22,22,0.6,0.76,16
2206,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2207,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2208,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2209,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2210,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2211,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2212,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2213,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2214,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2215,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2216,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2217,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2218,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2219,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2220,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2221,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2222,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2223,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2224,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2225,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2226,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2227,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2228,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2229,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2230,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2231,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2232,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2233,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2234,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
2235,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2236,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2237,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2238,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2239,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2240,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2241,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2242,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2243,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2244,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2245,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2246,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2247,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2248,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2249,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2250,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2251,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2252,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2253,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2254,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2255,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2256,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2257,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2258,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2259,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2260,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2261,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2262,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2263,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2264,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2265,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2266,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2267,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2268,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2269,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2270,0.2,0,0,18,23.84,0,0,17,0,201.0938,100,1.4286,0.3333,0.1935,0.0229,658.3333,650,40.615,40.615,1.0472,1.3091,123.7083
2271,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2272,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2273,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2274,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2275,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2276,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2277,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2278,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2279,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2280,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2281,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2282,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2283,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2284,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2285,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2286,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2287,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2288,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2289,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2290,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2291,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2292,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2293,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2294,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2295,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2296,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2297,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2298,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2299,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2300,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2301,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2302,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2303,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2304,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2305,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2306,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2307,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2308,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2309,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2310,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
2311,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2312,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2313,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2314,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2315,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2316,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2317,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2318,0.22,0,0,33,21.555,0,0,12,0,224.6875,41,0.3929,0.2143,0.2097,0.0224,500,500,20.9675,20.9675,0.6248,0.781,1.5
2319,0.2,0,0,18,23.84,0,0,17,0,201.0938,100,1.4286,0.3333,0.1935,0.0229,658.3333,650,40.615,40.615,1.0472,1.3091,123.7083
2320,0.2,0,0,18,23.84,0,0,17,0,201.0938,100,1.4286,0.3333,0.1935,0.0229,658.3333,650,40.615,40.615,1.0472,1.3091,123.7083
2321,0.2,0,0,18,23.84,0,0,17,0,201.0938,100,1.4286,0.3333,0.1935,0.0229,658.3333,650,40.615,40.615,1.0472,1.3091,123.7083
